"last_name, first_name",player_id,year,woba,est_woba,est_woba_minus_woba_diff
"Thaiss, Matt",642136,2020,0.262,0.236,0.026
"Robertson, Daniel",621002,2020,0.345,0.335,0.01
"Viloria, Meibrys",650619,2020,0.25,0.195,0.055
"Taylor, Beau",607333,2020,0.099,0.165,-0.066
"Colón, Christian",518568,2020,0.154,0.181,-0.027
"Alcántara, Sergio",642727,2020,0.253,0.2,0.053
"Garlick, Kyle",664247,2020,0.162,0.234,-0.072
"Delmonico, Nicky",547170,2020,0.184,0.202,-0.018
"Jones, Taylor",622100,2020,0.258,0.277,-0.019
"Mercer, Jordy",474568,2020,0.224,0.256,-0.032
"Díaz, Isan",656371,2020,0.16,0.272,-0.112
"Rooker, Brent",667670,2020,0.408,0.395,0.013
"Apostel, Sherten",665947,2020,0.134,0.153,-0.019
"Sánchez, Yolmer",570560,2020,0.48,0.393,0.087
"Cain, Lorenzo",456715,2020,0.352,0.419,-0.067
"Rodgers, Brendan",663898,2020,0.101,0.124,-0.023
"Stephenson, Tyler",663886,2020,0.437,0.324,0.113
"Payton, Mark",592622,2020,0.22,0.196,0.024
"Cron, Kevin",605196,2020,0.108,0.206,-0.098
"Hudson, Joe",621529,2020,0.213,0.189,0.024
"Haase, Eric",606992,2020,0.176,0.297,-0.121
"Williams, Mason",592863,2020,0.136,0.182,-0.046
"Phegley, Josh",572033,2020,0.189,0.238,-0.049
"Collins, Zack",641470,2020,0.146,0.261,-0.115
"Moniak, Mickey",666160,2020,0.302,0.345,-0.043
"Basabe, Luis Alexander",642772,2020,0.253,0.281,-0.028
"Difo, Wilmer",594694,2020,0.165,0.294,-0.129
"Heath, Nick",670084,2020,0.265,0.326,-0.061
"Schrock, Max",621011,2020,0.22,0.204,0.016
"Knizner, Andrew",668800,2020,0.229,0.317,-0.088
"Jankowski, Travis",608671,2020,0.134,0.21,-0.076
"Noll, Jake",669738,2020,0.332,0.255,0.077
"Mejia, Erick",625510,2020,0.088,0.076,0.012
"Dozier, Brian",572821,2020,0.154,0.262,-0.108
"Astudillo, Willians",553902,2020,0.311,0.247,0.064
"Oliva, Jared",666931,2020,0.165,0.206,-0.041
"Oña, Jorge",671250,2020,0.415,0.368,0.047
"Dixon, Brandon",641525,2020,0.138,0.25,-0.112
"Walton, Donovan",622268,2020,0.201,0.22,-0.019
"Rodríguez, Sean",446481,2020,0.136,0.121,0.015
"Almonte, Abraham",501659,2020,0.175,0.203,-0.028
"Johnson, Daniel",669288,2020,0.074,0.19,-0.116
"Chang, Yu",644374,2020,0.243,0.273,-0.03
"Hill, Derek",656537,2020,0.132,0.167,-0.035
"Gutiérrez, Kelvin",642721,2020,0.248,0.292,-0.044
"Davis, Jaylin",664041,2020,0.238,0.252,-0.014
"Ramírez, Harold",623912,2020,0.224,0.219,0.005
"Lugo, Dawel",608475,2020,0.224,0.248,-0.024
"Martin, Jason",641829,2020,0.127,0.168,-0.041
"Reynolds, Matt",608703,2020,0,0.061,-0.061
"Lavarnway, Ryan",543432,2020,0.321,0.284,0.037
"Puello, César",527049,2020,0.405,0.318,0.087
"McCarthy, Joe",663411,2020,0,0.026,-0.026
"Sánchez, Ali",645305,2020,0.158,0.11,0.048
"Contreras, William",661388,2020,0.389,0.339,0.05
"Hermosillo, Michael",641684,2020,0.246,0.185,0.061
"Stubbs, Garrett",596117,2020,0.098,0.229,-0.131
"Goins, Ryan",572365,2020,0.07,0.318,-0.248
"Marchán, Rafael",665561,2020,0.592,0.496,0.096
"Alvarez, Yordan",670541,2020,0.399,0.361,0.038
"Joseph, Caleb",543376,2020,0.298,0.36,-0.062
"Ruiz, Keibert",660688,2020,0.358,0.346,0.012
"Cordell, Ryan",641477,2020,0.11,0.173,-0.063
"Healy, Ryon",592387,2020,0.126,0.196,-0.07
"Orf, Nate",644337,2020,0,0.258,-0.258
"García, Adolis",666969,2020,0.1,0.121,-0.021
"McKinstry, Zach",656716,2020,0.303,0.258,0.045
"Jones, Jahmai",663330,2020,0.378,0.331,0.047
"Jackson, Alex",656577,2020,0.303,0.213,0.09
"Soto, Elliot",519303,2020,0.403,0.261,0.142
"Culberson, Charlie",518586,2020,0.177,0.218,-0.041
"Dean, Austin",621573,2020,0.476,0.432,0.044
"Torreyes, Ronald",591720,2020,0.177,0.305,-0.128
"Williams, Justin",642211,2020,0.264,0.247,0.017
"Rickard, Joey",572073,2020,0.116,0.159,-0.043
"Briceño, José",593993,2020,0.264,0.354,-0.09
"Herrera, Dilson",599096,2020,0.121,0.121,0
"Pérez, Hernán",541650,2020,0.147,0.396,-0.249
"O'Grady, Brian",657434,2020,0.424,0.367,0.057
"Brown, Seth",664913,2020,0,0.247,-0.247
"Rivera, Yadiel",592680,2020,0,0.217,-0.217
"Navarreto, Brian",640459,2020,0.353,0.351,0.002
"Campusano, Luis",669134,2020,0.677,0.346,0.331
"Nogowski, John",596056,2020,0.221,0.16,0.061
"Craig, Will",643269,2020,0,0.303,-0.303
"Hernández, Óscar",591712,2020,0.441,0.319,0.122
"Blankenhorn, Travis",663905,2020,0.492,0.437,0.055
"Susac, Andrew",572180,2020,0.349,0.376,-0.027
"Pache, Cristian",665506,2020,0.221,0.082,0.139
"Rivera, René",425784,2020,0.221,0.213,0.008
"Romine, Andrew",461865,2020,0.31,0.351,-0.041
"Grullón, Deivy",620453,2020,0.395,0.332,0.063
"Brantly, Rob",542963,2020,0,0.15,-0.15
"Florial, Estevan",664314,2020,0.294,0.304,-0.01
"McKinney, Billy",641856,2020,0.588,0.442,0.146
"Bonifácio, Emilio",466988,2020,0,0.014,-0.014
"Núñez, Eduardo",456488,2020,0.441,0.128,0.313
"Wisdom, Patrick",621550,2020,0,0.007,-0.007
"Cuthbert, Cheslor",596144,2020,0,0.15,-0.15
"Schebler, Scott",594988,2020,0,0.066,-0.066
"Mercedes, Yermín",606213,2020,0,0.232,-0.232
"Whitefield, Aaron",664334,2020,0,0.084,-0.084
