"last_name, first_name",player_id,year,woba,est_woba,est_woba_minus_woba_diff
"Davis, J.D.",605204,2023,0.321,0.326,-0.005
"Rosario, Amed",642708,2023,0.297,0.305,-0.008
"Realmuto, J.T.",592663,2023,0.324,0.334,-0.01
"Burger, Jake",669394,2023,0.349,0.359,-0.01
"Harris II, Michael",671739,2023,0.345,0.357,-0.012
"Seager, Corey",608369,2023,0.419,0.412,0.007
"Suwinski, Jack",669261,2023,0.341,0.346,-0.005
"Arcia, Orlando",606115,2023,0.321,0.307,0.014000000000000012
"Vierling, Matt",663837,2023,0.315,0.322,-0.007
"Estrada, Thairo",642731,2023,0.316,0.292,0.024
"India, Jonathan",663697,2023,0.327,0.339,-0.012
"Edman, Tommy",669242,2023,0.306,0.312,-0.006
"Rooker, Brent",667670,2023,0.348,0.343,0.005
"Díaz, Elias",553869,2023,0.314,0.296,0.018000000000000016
"Hayes, Ke'Bryan",663647,2023,0.324,0.324,0
"Anderson, Tim",641313,2023,0.26,0.284,-0.024
"Drury, Brandon",592273,2023,0.339,0.318,0.021
"Cronenworth, Jake",630105,2023,0.301,0.305,-0.004
"Profar, Jurickson",595777,2023,0.304,0.306,-0.002
"Wade Jr., LaMonte",664774,2023,0.347,0.363,-0.016
"McKinstry, Zach",656716,2023,0.289,0.312,-0.023
"Straw, Myles",664702,2023,0.268,0.272,-0.004
"Stephenson, Tyler",663886,2023,0.305,0.314,-0.009
"Rosario, Eddie",592696,2023,0.322,0.317,0.005
"Garcia, Maikel",672580,2023,0.299,0.319,-0.02
"Jung, Josh",673962,2023,0.334,0.337,-0.003
"Hernández, Enrique",571771,2023,0.282,0.272,0.01
"Canha, Mark",592192,2023,0.333,0.323,0.010000000000000009
"Nootbaar, Lars",663457,2023,0.344,0.356,-0.012
"Casas, Triston",671213,2023,0.367,0.37,-0.003
"Heim, Jonah",641680,2023,0.324,0.324,0
"Lowe, Josh",666139,2023,0.354,0.341,0.012999999999999956
"Ruiz, Esteury",665923,2023,0.29,0.271,0.019
"Alvarez, Yordan",670541,2023,0.415,0.438,-0.023
"Contreras, Willson",575929,2023,0.358,0.373,-0.015
"Perdomo, Geraldo",672695,2023,0.319,0.275,0.043999999999999984
"Naylor, Josh",647304,2023,0.354,0.346,0.008
"Noda, Ryan",676116,2023,0.342,0.334,0.008
"Dubón, Mauricio",643289,2023,0.311,0.303,0.008
"Franco, Wander",677551,2023,0.349,0.364,-0.015
"Kepler, Max",596146,2023,0.348,0.362,-0.014
"Langeliers, Shea",669127,2023,0.29,0.3,-0.01
"Jiménez, Eloy",650391,2023,0.325,0.314,0.011
"García Jr., Luis",671277,2023,0.297,0.308,-0.011
"Pham, Tommy",502054,2023,0.332,0.361,-0.029
"Martinez, J.D.",502110,2023,0.369,0.369,0
"McCutchen, Andrew",457705,2023,0.345,0.353,-0.008
"Joe, Connor",656582,2023,0.332,0.329,0.003
"Marsh, Brandon",669016,2023,0.358,0.322,0.035999999999999976
"Grichuk, Randal",545341,2023,0.333,0.323,0.010000000000000009
"Conforto, Michael",624424,2023,0.315,0.33,-0.015
"Mountcastle, Ryan",663624,2023,0.333,0.356,-0.023
"Walker, Jordan",691023,2023,0.341,0.332,0.009
"Gorman, Nolan",669357,2023,0.345,0.354,-0.009
"Massey, Michael",686681,2023,0.283,0.319,-0.036
"Carpenter, Kerry",681481,2023,0.347,0.336,0.010999999999999954
"Judge, Aaron",592450,2023,0.42,0.461,-0.041
"Cooper, Garrett",643265,2023,0.313,0.318,-0.005
"McCormick, Chas",676801,2023,0.362,0.341,0.020999999999999963
"Frazier, Adam",624428,2023,0.302,0.301,0.001
"Mullins, Cedric",656775,2023,0.311,0.289,0.022
"Brennan, Will",686823,2023,0.285,0.305,-0.02
"Flores, Wilmer",527038,2023,0.368,0.333,0.034999999999999976
"Solano, Donovan",456781,2023,0.338,0.351,-0.013
"Turang, Brice",668930,2023,0.262,0.274,-0.012
"Rengifo, Luis",650859,2023,0.339,0.323,0.016000000000000014
"Duran, Ezequiel",677649,2023,0.33,0.32,0.010000000000000009
"Call, Alex",669743,2023,0.28,0.296,-0.016
"Murphy, Sean",669221,2023,0.366,0.395,-0.029
"Lowe, Brandon",664040,2023,0.334,0.341,-0.007
"Ramírez, Harold",623912,2023,0.349,0.319,0.03
"Doyle, Brenton",686668,2023,0.257,0.258,-0.001
"Peterson, Jace",607054,2023,0.275,0.287,-0.012
"Morel, Christopher",666624,2023,0.347,0.343,0.004
"De La Cruz, Elly",682829,2023,0.305,0.303,0.002
"Pederson, Joc",592626,2023,0.331,0.366,-0.035
"Jones, Nolan",666134,2023,0.395,0.362,0.033
"Berti, Jon",542932,2023,0.325,0.324,0.001
"Alvarez, Francisco",682626,2023,0.31,0.305,0.005
"Rojas, Miguel",500743,2023,0.271,0.288,-0.017
"Kirk, Alejandro",672386,2023,0.308,0.32,-0.012
"Peralta, David",444482,2023,0.29,0.309,-0.019
"Rizzo, Anthony",519203,2023,0.312,0.319,-0.007
"Grossman, Robbie",543257,2023,0.323,0.306,0.017000000000000015
"Gomes, Yan",543228,2023,0.312,0.321,-0.009
"Kemp, Tony",643393,2023,0.276,0.297,-0.021
"Kelenic, Jarred",672284,2023,0.321,0.333,-0.012
"Greene, Riley",682985,2023,0.344,0.365,-0.021
"Stanton, Giancarlo",519317,2023,0.297,0.325,-0.028
"Blackmon, Charlie",453568,2023,0.35,0.339,0.010999999999999954
"Altuve, Jose",514888,2023,0.393,0.331,0.062
"Wiemer, Joey",686894,2023,0.284,0.289,-0.005
"Ward, Taylor",621493,2023,0.329,0.338,-0.009
"Castro, Willi",650489,2023,0.327,0.304,0.023
"Julien, Edouard",666397,2023,0.366,0.345,0.021
"Kiermaier, Kevin",595281,2023,0.32,0.3,0.020000000000000018
"Maldonado, Martín",455117,2023,0.266,0.267,-0.001
"Andrus, Elvis",462101,2023,0.29,0.267,0.022999999999999965
"Raley, Luke",670042,2023,0.353,0.327,0.025999999999999968
"Grandal, Yasmani",518735,2023,0.288,0.282,0.006
"Laureano, Ramón",657656,2023,0.298,0.307,-0.009
"Belt, Brandon",474832,2023,0.369,0.336,0.032999999999999974
"McLain, Matt",680574,2023,0.37,0.332,0.038
"Wong, Connor",657136,2023,0.292,0.274,0.018
"Sánchez, Jesús",660821,2023,0.334,0.353,-0.019
"Thomas, Alek",677950,2023,0.278,0.291,-0.013
"Tauchman, Mike",643565,2023,0.33,0.345,-0.015
"DeJong, Paul",657557,2023,0.266,0.278,-0.012
"Urías, Ramón",602104,2023,0.31,0.281,0.029
"Baty, Brett",683146,2023,0.266,0.3,-0.034
"Taylor, Michael A.",572191,2023,0.308,0.306,0.002
"Moustakas, Mike",519058,2023,0.294,0.27,0.023999999999999966
"Olivares, Edward",658668,2023,0.329,0.338,-0.009
"Taylor, Chris",621035,2023,0.323,0.312,0.011
"Ibáñez, Andy",628451,2023,0.32,0.331,-0.011
"Chisholm Jr., Jazz",665862,2023,0.325,0.307,0.018000000000000016
"Yastrzemski, Mike",573262,2023,0.333,0.325,0.008
"Moreno, Gabriel",672515,2023,0.325,0.314,0.011
"Fraley, Jake",641584,2023,0.338,0.328,0.010000000000000009
"Brown, Seth",664913,2023,0.298,0.322,-0.024
"Diaz, Yainer",673237,2023,0.354,0.36,-0.006
"Heyward, Jason",518792,2023,0.348,0.319,0.029
"Bae, Ji Hwan",678225,2023,0.272,0.264,0.008
"Donovan, Brendan",680977,2023,0.345,0.354,-0.009
"Cabrera, Miguel",408234,2023,0.299,0.301,-0.002
"Farmer, Kyle",571657,2023,0.316,0.313,0.003
"O'Hearn, Ryan",656811,2023,0.339,0.321,0.018000000000000016
"Rogers, Jake",668670,2023,0.312,0.321,-0.009
"Siri, Jose",642350,2023,0.319,0.298,0.021
"Duran, Jarren",680776,2023,0.354,0.319,0.034999999999999976
"Trout, Mike",545361,2023,0.368,0.389,-0.021
"Anderson, Brian",605119,2023,0.299,0.316,-0.017
"Kiner-Falefa, Isiah",643396,2023,0.286,0.295,-0.009
"Baddoo, Akil",668731,2023,0.299,0.301,-0.002
"Moncada, Yoán",660162,2023,0.315,0.314,0.001
"Vázquez, Christian",543877,2023,0.264,0.268,-0.004
"Duvall, Adam",594807,2023,0.347,0.304,0.043
"Bailey, Patrick",672275,2023,0.282,0.313,-0.031
"Tellez, Rowdy",642133,2023,0.288,0.306,-0.018
"Mateo, Jorge",622761,2023,0.265,0.289,-0.024
"Rojas, Josh",668942,2023,0.284,0.278,0.006
"Walls, Taylor",670764,2023,0.287,0.277,0.01
"Buxton, Byron",621439,2023,0.311,0.316,-0.005
"Burleson, Alec",676475,2023,0.3,0.337,-0.037
"Pratto, Nick",668472,2023,0.292,0.278,0.013999999999999957
"Arias, Gabriel",672356,2023,0.276,0.304,-0.028
"Sheets, Gavin",657757,2023,0.261,0.267,-0.006
"Díaz, Aledmys",649557,2023,0.268,0.271,-0.003
"Garver, Mitch",641598,2023,0.374,0.365,0.009
"Sabol, Blake",666165,2023,0.303,0.28,0.022999999999999965
"Bader, Harrison",664056,2023,0.271,0.288,-0.017
"Polanco, Jorge",593871,2023,0.34,0.348,-0.008
"Marte, Starling",516782,2023,0.278,0.312,-0.034
"Meyers, Jake",676694,2023,0.297,0.283,0.014000000000000012
"Biggio, Cavan",624415,2023,0.318,0.314,0.004
"Waters, Drew",671221,2023,0.296,0.313,-0.017
"Margot, Manuel",622534,2023,0.299,0.301,-0.002
"Jeffers, Ryan",680777,2023,0.369,0.333,0.035999999999999976
"Bryant, Kris",592178,2023,0.302,0.323,-0.021
"Bethancourt, Christian",542194,2023,0.271,0.266,0.005
"Gallo, Joey",608336,2023,0.32,0.295,0.025000000000000022
"Cabrera, Oswaldo",665828,2023,0.256,0.259,-0.003
"Senzel, Nick",669222,2023,0.302,0.296,0.006
"Gurriel, Yuli",493329,2023,0.287,0.273,0.013999999999999957
"Allen, Nick",669397,2023,0.245,0.25,-0.005
"Neto, Zach",687263,2023,0.302,0.312,-0.01
"Benson, Will",666181,2023,0.369,0.321,0.048
"Segura, Jean",516416,2023,0.25,0.281,-0.031
"Fortes, Nick",663743,2023,0.251,0.266,-0.015
"Julks, Corey",667452,2023,0.286,0.295,-0.009
"Moniak, Mickey",666160,2023,0.339,0.308,0.031000000000000028
"Crawford, Brandon",543063,2023,0.26,0.294,-0.034
"Vogelbach, Daniel",596129,2023,0.327,0.324,0.003
"Kirilloff, Alex",666135,2023,0.343,0.334,0.009
"Wendle, Joey",621563,2023,0.242,0.263,-0.021
"Monasterio, Andruw",655316,2023,0.302,0.308,-0.006
"Miller, Owen",680911,2023,0.292,0.288,0.004
"Isbel, Kyle",664728,2023,0.286,0.289,-0.003
"McCarthy, Jake",664983,2023,0.289,0.293,-0.004
"Hicks, Aaron",543305,2023,0.326,0.282,0.044
"Escobar, Eduardo",500871,2023,0.267,0.244,0.023
"Montero, Elehuris",660707,2023,0.306,0.254,0.052
"Thaiss, Matt",642136,2023,0.295,0.331,-0.036
"Vargas, Miguel",678246,2023,0.295,0.304,-0.009
"Bleday, JJ",668709,2023,0.297,0.298,-0.001
"Wisdom, Patrick",621550,2023,0.333,0.339,-0.006
"Jansen, Danny",643376,2023,0.336,0.316,0.020000000000000018
"Gelof, Zack",680869,2023,0.357,0.333,0.023999999999999966
"Sosa, Edmundo",624641,2023,0.309,0.292,0.017000000000000015
"Madrigal, Nick",663611,2023,0.294,0.294,0
"Haase, Eric",606992,2023,0.233,0.253,-0.02
"Maton, Nick",665155,2023,0.268,0.285,-0.017
"Diaz, Jordan",672478,2023,0.278,0.285,-0.007
"d'Arnaud, Travis",518595,2023,0.297,0.326,-0.029
"Jankowski, Travis",608671,2023,0.312,0.302,0.010000000000000009
"Vargas, Ildemaro",545121,2023,0.292,0.303,-0.011
"Rivera, Emmanuel",656896,2023,0.295,0.312,-0.017
"Caballero, José",676609,2023,0.305,0.299,0.006
"Cron, C.J.",543068,2023,0.312,0.332,-0.02
"Schmitt, Casey",669477,2023,0.254,0.282,-0.028
"Stallings, Jacob",607732,2023,0.256,0.262,-0.006
"Bauers, Jake",641343,2023,0.297,0.336,-0.039
"Garrett, Stone",656448,2023,0.344,0.345,-0.001
"Castro, Harold",605612,2023,0.258,0.263,-0.005
"Sánchez, Gary",596142,2023,0.329,0.343,-0.014
"O'Neill, Tyler",641933,2023,0.313,0.337,-0.024
"Palacios, Joshua",641943,2023,0.297,0.318,-0.021
"Mancini, Trey",641820,2023,0.28,0.272,0.008
"Colás, Oscar",693049,2023,0.249,0.264,-0.015
"Lopez, Nicky",670032,2023,0.288,0.292,-0.004
"Higashioka, Kyle",543309,2023,0.293,0.309,-0.016
"Pasquantino, Vinnie",686469,2023,0.327,0.35,-0.023
"Castro, Rodolfo",666801,2023,0.277,0.268,0.009
"Fairchild, Stuart",656413,2023,0.312,0.314,-0.002
"Carlson, Dylan",666185,2023,0.293,0.318,-0.025
"Davis, Henry",680779,2023,0.287,0.291,-0.004
"Espinal, Santiago",669289,2023,0.285,0.293,-0.008
"Wallner, Matt",670242,2023,0.377,0.374,0.003
"Matos, Luis",682641,2023,0.295,0.304,-0.009
"Newman, Kevin",621028,2023,0.296,0.311,-0.015
"Short, Zack",670097,2023,0.281,0.297,-0.016
"Hampson, Garrett",641658,2023,0.323,0.291,0.032
"Ford, Mike",645801,2023,0.343,0.315,0.028000000000000025
"Wong, Kolten",543939,2023,0.236,0.262,-0.026
"Refsnyder, Rob",608701,2023,0.314,0.342,-0.028
"Taylor, Tyrone",621438,2023,0.302,0.304,-0.002
"Votto, Joey",458015,2023,0.326,0.298,0.028000000000000025
"Knizner, Andrew",668800,2023,0.306,0.286,0.020000000000000018
"Encarnacion-Strand, Christian",687952,2023,0.346,0.346,0
"Lewis, Royce",668904,2023,0.393,0.351,0.042
"Carpenter, Matt",572761,2023,0.293,0.309,-0.016
"Longoria, Evan",446334,2023,0.308,0.324,-0.016
"Fermin, Freddy",666023,2023,0.333,0.333,0
"Vientos, Mark",668901,2023,0.267,0.304,-0.037
"Smith, Josh",669701,2023,0.287,0.321,-0.034
"Naylor, Bo",666310,2023,0.347,0.309,0.038
"Haniger, Mitch",571745,2023,0.274,0.316,-0.042
"Urshela, Gio",570482,2023,0.307,0.289,0.018000000000000016
"Smith, Pavin",656976,2023,0.293,0.33,-0.037
"Westburg, Jordan",676059,2023,0.309,0.315,-0.006
"Trejo, Alan",676701,2023,0.277,0.276,0.001
"Caratini, Victor",605170,2023,0.312,0.31,0.002
"McCann, James",543510,2023,0.279,0.319,-0.04
"Frelick, Sal",686217,2023,0.309,0.296,0.013000000000000012
"Marcano, Tucupita",672779,2023,0.275,0.292,-0.017
"Peguero, Liover",678894,2023,0.284,0.27,0.013999999999999957
"Larnach, Trevor",663616,2023,0.313,0.323,-0.01
"Hedges, Austin",595978,2023,0.209,0.253,-0.044
"Ahmed, Nick",605113,2023,0.247,0.263,-0.016
"Duffy, Matt",622110,2023,0.281,0.298,-0.017
"Triolo, Jared",669707,2023,0.35,0.324,0.025999999999999968
"Slater, Austin",596103,2023,0.33,0.338,-0.008
"Pillar, Kevin",607680,2023,0.28,0.295,-0.015
"McGuire, Reese",624512,2023,0.293,0.242,0.051
"Arroyo, Christian",624414,2023,0.274,0.273,0.001
"Rodríguez, Endy",682848,2023,0.271,0.294,-0.023
"Cave, Jake",595909,2023,0.271,0.277,-0.006
"Barnes, Austin",605131,2023,0.229,0.273,-0.044
"O'Hoppe, Logan",681351,2023,0.337,0.346,-0.009
"Maile, Luke",571912,2023,0.307,0.315,-0.008
"Winker, Jesse",608385,2023,0.269,0.287,-0.018
"Zavala, Seby",664874,2023,0.239,0.246,-0.007
"Rodgers, Brendan",663898,2023,0.307,0.321,-0.014
"Peraza, Oswald",672724,2023,0.246,0.281,-0.035
"Pérez, Carlos",542208,2023,0.285,0.314,-0.029
"Donaldson, Josh",518626,2023,0.284,0.325,-0.041
"Delay, Jason",641511,2023,0.296,0.263,0.032999999999999974
"Reyes, Pablo",622569,2023,0.315,0.31,0.005
"Stewart, DJ",621466,2023,0.358,0.339,0.019
"Rendon, Anthony",543685,2023,0.312,0.357,-0.045
"Canzone, Dominic",686527,2023,0.282,0.326,-0.044
"Gonzalez, Oscar",660757,2023,0.239,0.271,-0.032
"Thompson, Trayce",572204,2023,0.266,0.275,-0.009
"Velázquez, Nelson",676369,2023,0.369,0.374,-0.005
"Urías, Luis",649966,2023,0.298,0.297,0.001
"Alu, Jake",666906,2023,0.256,0.283,-0.027
"Calhoun, Kole",594777,2023,0.286,0.303,-0.017
"Campusano, Luis",669134,2023,0.364,0.353,0.011
"Sosa, Lenyn",672820,2023,0.241,0.294,-0.053
"Wallach, Chad",595453,2023,0.275,0.292,-0.017
"Tapia, Raimel",606132,2023,0.293,0.297,-0.004
"Story, Trevor",596115,2023,0.249,0.266,-0.017
"Perkins, Blake",663368,2023,0.303,0.279,0.023999999999999966
"Freeman, Tyler",671289,2023,0.29,0.315,-0.025
"Trevino, Jose",624431,2023,0.252,0.279,-0.027
"Moore, Dylan",664238,2023,0.317,0.317,0
"Rojas, Johan",679032,2023,0.335,0.267,0.068
"Mejía, Francisco",642336,2023,0.28,0.243,0.037
"Remillard, Zach",621545,2023,0.27,0.219,0.051
"Murphy, Tom",608596,2023,0.367,0.351,0.016000000000000014
"Adams, Riley",656180,2023,0.344,0.281,0.063
"Odor, Rougned",596059,2023,0.291,0.32,-0.029
"Amaya, Miguel",665804,2023,0.31,0.332,-0.022
"Nola, Austin",543592,2023,0.22,0.266,-0.046
"Cruz, Nelson",443558,2023,0.291,0.297,-0.006
"Miranda, Jose",669304,2023,0.252,0.281,-0.029
"Toglia, Michael",669911,2023,0.225,0.255,-0.03
"Dickerson, Corey",572816,2023,0.277,0.288,-0.011
"Kelly, Carson",608348,2023,0.255,0.245,0.010000000000000009
"Schoop, Jonathan",570731,2023,0.249,0.276,-0.027
"Barrero, Jose",676480,2023,0.276,0.277,-0.001
"Gallagher, Cam",595956,2023,0.145,0.173,-0.028
"Valdez, Enmanuel",665839,2023,0.328,0.305,0.023
"Mastrobuoni, Miles",670156,2023,0.275,0.302,-0.027
"Calhoun, Willie",641432,2023,0.307,0.305,0.002
"Clemens, Kody",665019,2023,0.281,0.268,0.013000000000000012
"McKinney, Billy",641856,2023,0.315,0.346,-0.031
"Narváez, Omar",553882,2023,0.259,0.31,-0.051
"Smith, Kevin",675656,2023,0.236,0.237,-0.001
"Wynns, Austin",642851,2023,0.245,0.224,0.021
"Meadows, Parker",678009,2023,0.308,0.325,-0.017
"Pollock, AJ",572041,2023,0.227,0.267,-0.04
"Schneider, Davis",676914,2023,0.424,0.355,0.069
"Myers, Wil",571976,2023,0.243,0.249,-0.006
"Zunino, Mike",572287,2023,0.261,0.24,0.021
"Villar, David",681584,2023,0.244,0.306,-0.062
"Batten, Matthew",676946,2023,0.321,0.27,0.051
"McKenna, Ryan",663630,2023,0.298,0.276,0.021999999999999964
"Blanco, Dairon",680118,2023,0.333,0.304,0.029000000000000026
"Soderstrom, Tyler",691016,2023,0.216,0.273,-0.057
"Winn, Masyn",691026,2023,0.211,0.25,-0.039
"Ortega, Rafael",542364,2023,0.288,0.283,0.005
"Schanuel, Nolan",694384,2023,0.336,0.35,-0.014
"Wisely, Brett",689172,2023,0.222,0.238,-0.016
"Butler, Lawrence",671732,2023,0.251,0.289,-0.038
"Gonzales, Nick",693304,2023,0.268,0.257,0.011
"Robles, Victor",645302,2023,0.338,0.322,0.016000000000000014
"Stubbs, Garrett",596117,2023,0.252,0.207,0.045
"Marte, Noelvi",682622,2023,0.357,0.34,0.017
"Rivas, Alfonso",663845,2023,0.313,0.282,0.031000000000000028
"Barnhart, Tucker",571466,2023,0.25,0.234,0.015999999999999986
"Young, Jacob",696285,2023,0.294,0.279,0.014999999999999958
"Guillorme, Luis",641645,2023,0.269,0.236,0.033
"Herrera, Jose",645444,2023,0.256,0.26,-0.004
"García, Avisaíl",541645,2023,0.241,0.291,-0.05
"Choi, Ji Man",596847,2023,0.267,0.349,-0.082
"Walsh, Jared",665120,2023,0.222,0.225,-0.003
"Aguilar, Jesús",542583,2023,0.282,0.247,0.034999999999999976
"Harrison, Josh",543281,2023,0.248,0.278,-0.03
"Fry, David",681807,2023,0.321,0.331,-0.01
"Bradley Jr., Jackie",598265,2023,0.18,0.246,-0.066
"Williams, Alika",675961,2023,0.238,0.244,-0.006
"Chang, Yu",644374,2023,0.236,0.258,-0.022
"Nevin, Tyler",663527,2023,0.282,0.305,-0.023
"Mauricio, Ronny",677595,2023,0.284,0.287,-0.003
"Haggerty, Sam",664059,2023,0.321,0.324,-0.003
"Bride, Jonah",681146,2023,0.237,0.321,-0.084
"Singleton, Jon",572138,2023,0.244,0.298,-0.054
"Pinto, René",650907,2023,0.306,0.329,-0.023
"Davis, Jonathan",641505,2023,0.298,0.292,0.006
"Aranda, Jonathan",666018,2023,0.312,0.276,0.035999999999999976
"Pereira, Everson",677592,2023,0.202,0.27,-0.068
"Fletcher, Dominic",666150,2023,0.34,0.263,0.077
"Azocar, José",640492,2023,0.28,0.305,-0.025
"Palacios, Richie",680700,2023,0.346,0.305,0.041
"Marlowe, Cade",687799,2023,0.327,0.274,0.053
"Hosmer, Eric",543333,2023,0.269,0.247,0.022
"Mervis, Matt",670223,2023,0.239,0.317,-0.078
"Baker, Luken",663609,2023,0.285,0.32,-0.035
"Fletcher, David",664058,2023,0.276,0.25,0.026000000000000023
"Gonzalez, Romy",663853,2023,0.244,0.269,-0.025
